text,label
"Subject: videoconferencing picture clears up  network world fusion focus : neal weinberg on product review of the week  today ' s focus : videoconferencing picture clears up  03 / 14 / 00  dear wincenty kaminski ,  ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ this newsletter sponsored  by w . quinn ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~  how to regain the 30 % of nt / 2000 server space that ' s wasted  free ! get a grip on spiraling disk consumption and regain 30 % or more  of your site  , s enterprise storage capacity . wquinn ' s storagecentral  lets you : monitor , track and control user disk consumption ; identify and control what types of  files your users can write to your servers .  get a grip on your nt / 2000 storage space - - free eval :  l  copy and paste urls that break in two lines and remove extra spaces .  today ' s focus : videoconferencing picture clears up  by neal weinberg  if you  , ve been turned off by the jumpy frames and poor audio quality  associated with real - time videoconferencing , the reviewmeister has good  news for you . there  , s a new generation of videoconferencing end - point  devices that provide business - quality pictures and sound for under  $ 12 , 000 .  we grabbed a box of popcorn and tested eight videoconferencing systems ,  using 384 k bit / sec isdn and ip connections .  in the category of videoconferencing appliances that is , standalone  systems that go in a conference room for group video sessions with  colleagues or business partners polycom  , s viewstation mp was the  clear winner .  the polycom viewstation provided outstanding video and audio quality .  in addition , it was easy to install , configure and use .  in the category of pc - based products , which are especially good for  virtual collaboration from your desktop , vcon  , s mc 800 was the hands -  down winner , based on its high - quality components .  the beauty of these products is they allow you to have a real - time  video image of the person you  , re conferencing with in one corner of  the screen , with the rest of the space available for data collaboration .  if you  , re in the market for a system , be sure to get one with a sony  evi d 30 / 31 video camera ; an unidirectional boundary microphone , like  the audio technica ; and a quality sound mixer . and look for remote  administration and system management tools . for example , the  viewstation allows you to upgrade software , change settings , or change  address book entries directly from the administrator  , s system .  most systems will allow you to transmit over isdn or ip , but we found  performance over ip was dragged down by ip  , s overhead requirements . for  the complete product review , go to :  of course , there  , s more to videoconferencing than end points , so we  whipped up an implementation guide that lays out the network topology ,  bandwidth and quality - of - service issues .  based on our testing , the reviewmeister says now is the time to start  pilot - testing a videoconferencing system . your chief information  officer will love it when you tell him you can slash your company  , s  airline and hotel bills because you  , ve got people from all over the  company in virtual rather than face - to - face meetings .  next week : we loaded windows 2000 on a pc and a server and ran gigabit  ethernet to the desktop . guess where the bottleneck was ?  to contact neal weinberg :  - - - - - - - - - - - - - - - - - - - - - -  neal weinberg is features editor at network world , in charge of product  reviews , buyer ' s guides , technology primers , how - tos , issue - oriented  feature stories and the technology insider series . you can reach him at  mailto : nweinber @ nww . com .  for related links - - click here for network world ' s home page :  http : / / www . nwfusion . com  videoconferencing picture clears up , network world , 03 / 13 / 00  but implementation is still fuzzy , network world , 03 / 13 / 00  how we did it , network world , 03 / 13 / 00  subscription services  to subscribe or unsubscribe to any network world e - mail newsletters ,  go to :  to change your email address , go to :  subscription questions ? contact customer service by replying to this  message .  other questions / comments  have editorial comments ? write jeff caruso , newsletter editor , at :  mailto : jcaruso @ nww . com  for advertising information , write jamie kalbach , account executive ,  at : mailto : jkalbach @ nww . com  network world fusion is part of idg . net , the idg online network .  it all starts here :  http : / / www . idg . com  copyright network world , inc . , 2000",not spam
"Subject: re : fw : eprm article  thank you very much sir . i ' ll incorporate you comments later today and send  it off .  thanks also for your other comments , i ' m glad you regard the book highly  enough for your group and your course .  i look forward to catching up with you soon .  best regards .  chris .  - - - - - original message - - - - -  from :  to : chris strickland  cc :  sent : wednesday , december 13 , 2000 10 : 41 am  subject : re : fw : eprm article  >  > chris ,  >  > i have read the paper . it reads very well . two comments .  >  > 1 . it probably makes sense to include a note on the standard gbm  simulation  > equation and  > the way it ' s typically discretized .  >  > 2 . it will help the reader who did not read the earlier articles to  explain  > what ct is ( perhaps a footnote ) .  >  >  > i am also including a message i sent to julie today .  >  >  * * * * * * * * * * * * * * * * *  > 1 . i would like to register 2 members of my group for both courses ( in  > houston ) :  >  > a . paulo issler  > b . alex huang  >  > i shall attend the course on weather only .  >  > 2 . i have started the process to issue a check for 5 , 000 aud for lacima .  > shirley sent you an update on this . the 2 nd installment comes from the  > budget of our  > office in australia . i shall talk to paul quilkey today about it . please ,  > let me know if there is any delay .  >  > 3 . the book will be used as textbook for the class i shall be teaching at  > rice .  > rice univ bookshop is placing an order .  >  > 4 . i would like to order 50 copies for my group . what is the best  > way to place the order ? can we pay in us dollars ?  >  * * * * * * * * * * * * * * * * *  >  > best regards .  >  > vince  >  >  >  >  > "" chris strickland "" on 12 / 12 / 2000 05 : 21 : 22 pm  >  > please respond to "" chris strickland ""  >  > to :  > cc : "" julie ""  > subject : fw : eprm article  >  >  > hi vince ,  >  > i ' m wondering if you got this last week ? if you could have a quick look  and  > get back to me with any comments that would be great - robin is chasing me  > on this one !  >  > best regards .  >  > chris .  >  >  > - - - - - original message - - - - -  > from : chris strickland  > to :  > sent : wednesday , december 06 , 2000 4 : 16 am  > subject : eprm article  >  >  > > hi vince ,  > >  > > hope things are fine with you . i ' m sorry that i only ever write to you  > when  > > i ' m after something , but could you look at this simulation article - the  > > next installment in the eprm articles .  > >  > > many thanks and best regards .  > >  > > chris .  > >  > >  > >  > > - - - - - original message - - - - -  > > from :  > > to : ; ;  > ;  > >  > > sent : friday , september 08 , 2000 4 : 23 am  > > subject : re : var article  > >  > >  > > > les ,  > > >  > > > the revised version of the var article looks fine .  > > >  > > > vince  > > >  > >  >  > ( see attached file : eprm _ 04 _ sim _ mr . zip )  >  >  >  >  >",not spam
"Subject: re : re : software license  stinson ,  i ' m not sure who was going to handle this project - tom moore or laine  borgman . so , by this e - mail , i will ask the appropriate person to respond to  you . i have also given tom ' s name and e - mail address to ms . geman .  they will just need to change in article 17 of the software license agreement  the response time from 2 to 3 days and the software license part should be  done . the only thing that would leave then is ms . geman ' s response regarding  the escrow agreement as to whether it was agreeable to her and her law firm  ( who would be holding the source code in escrow ) . i ' m not sure whether ms .  geman has responded to tom about that or not . i have sent electronic copies  of all of the documents to both tom and laine to finalize once ms . geman  responded .  tom can be reached at : x 55552  laine can be reached at : x 56470  thanks ,  karla  stinson gibner @ ect  10 / 20 / 00 01 : 39 pm  to : karla feldman / enron communications @ enron communications  cc : vince j kaminski / hou / ect @ ect  subject : re : re : software license  karla ,  sorry for the delay . i have been out for the last three weeks . vince  tells me that he has talked to ms . geman and they agreed on a time of 3  business days for a response time .  is there someone else now handling this project ?  thanks ,  stinson  from : karla feldman on 09 / 27 / 2000 04 : 24 pm  to : gemanix @ aol . com @ enron  cc : vince j kaminski / hou / ect @ ect , stinson gibner / hou / ect @ ect  subject : re : re : software license  ms . geman ,  i apologize for the delay , but i finally have drafted an escrow agreement for  placing the software in escrow with your attorneys . please review and have  your attorneys review and let me know if it is acceptable .  i will be leaving the department i have been working in and moving to a  different enron subsidiary on october 13 . if at all possible , could we try  to get the software license agreement and the escrow agreement wrapped up  before i leave so that someone else does not have to try to pick up where i  left off ?  i think we are just about in agreement on the software license portion .  seems like the only outstanding question had to do with your concern  regarding providing a response time of 2 business days . i do not have any  answers regarding that - maybe vince kaminski or stinson gibner can respond  on this issue .  i look forward to hearing from you and trying to get this finalized within  the next 2 weeks if possible .  thank you ,  karla feldman  enron corp .  ( 713 ) 646 - 7554",not spam
"Subject: venue change - very important ! !  understanding and applying financial mathematics venue change - london ,  september 21 & 22 :  please note that i am faxing you a form which states a venue change for the  above listed course . just to reconfirm , the training course will now be held  at the following location : ?  the white hall hotel  2 - 5 montague street ?  london  wclb 5 bu ?  t 011 44 207 580 2224 ?  f 011 44 207 580 5554  please contact venue search to arrange your accommodations - 011 44 208 541  5656  ?  to confirm your acknowledgement of this venue change , please either fax back  the form or respond to this email . please contact me with any questions you  have regarding the change .  ?  regards ,  amy lamonsoff ?  conference coordinator ?  t ( 212 ) 925 - 1864 xl 48  f ( 212 ) 925 - 7585 ?  alamonsoff @ watersinfo . com  ?  ?",not spam
"Subject: model effort in houston  christian ,  our spring / fall window of "" < nactivity "" is rapidly eluding us . . .  we need to get our internal model operational without delay .  along these lines , let ' s go ahead and plan your visit to houston as soon as  possible ,  but by all means get you in at least 4 weeks before hurricane season .  that would mean the month of may looks good .  please inform me what duties you could not perform from here to support the  sydney office ,  we ' ll figure out how to keep that office whole .  ( it ' s working without a hitch to have steve bennett in london , but continuing  his houston duties )  if the first week in may ( for the whole month ) will work , please respond asap  and we ' ll get housing arrangements finalized .  looking forward to your visit ,  - - - mike",not spam
"Subject: department presentation , friday 7 th july , 8 : 45 am  the fame of the research department is spreading all over europe !  best regards ,  martina  - - - - - - - - - - - - - - - - - - - - - - forwarded by martina angelova / lon / ect on 05 / 07 / 2000  15 : 29 - - - - - - - - - - - - - - - - - - - - - - - - - - -  enron information technology  from : enron europe general announcement 05 / 07 / 2000  15 : 27  please respond to european t & d / lon / ect  to : ect frankfurt , ect helsinki , ect london , ect madrid , ect oslo , ect  teesside , ect warsaw  cc :  subject : department presentation , friday 7 th july , 8 : 45 am  maureen raymond - casta  eda ,  senior international economist , research department , houston  will be presenting  approach to country risk  friday 7 th july  8 : 45 am - breakfast and questions to ms . raymond - casta  eda  9 : 00 am - presentation will start  enron house , fifth floor , auditorium  it is not necessary that you book a place , however if you have any questions  please contact european t & d .",not spam
"Subject: fw : eprm  - - - - - original message - - - - -  from : dave hall  to :  sent : tuesday , september 05 , 2000 8 : 53 pm  subject : eprm  > dear mr clewlow  >  > thanks for your piece on var for inclusion in the october edition of  energy  > & power  > risk management .  >  > the article is attached . there are a few queries from the editor and  myself  > written in bold in the text . you might find that some parts of the piece  > have been edited to  > conform to our ' house style ' , etc .  >  > comments and suggestions welcome .  >  > should we send this article to anybody else for their approval ?  >  > thanks and kind regards ,  >  >  > dave hall  > chief subeditor  > energy & power risk management magazine  > risk waters group  > haymarket house  > 28 - 29 haymarket  > london  > swly 4 rx  > uk  > tel : + 44 ( 0 ) 20 7484 9796  > fax : + 44 ( 0 ) 20 7930 2238  >  >  >  >  >  >  >  >  >  >  - var . doc",not spam
"Subject: re : lng may 19 decision  john ,  sorry for the confusion .  this is a second tanker on which very few details  are available . the lng group is working as we speak  to provide some information for joe sutton before  his departure for paris this ( tuesday ) afternoon .  there is no dash on this 2 nd tanker yet . i asked dave gorte  on monday to send me one and was not told that  he can provide me with the mystic lady dash as the closest  substitute .  vince  john sherriff  05 / 16 / 2000 12 : 20 am  to : vince j kaminski / hou / ect @ ect  cc :  subject : re : lng may 19 decision  vince - thanks for the update . what i am not sure of is what if any decision  has to be  made on may 19 . it seems to me that the mystic lady and elba island deals  have already  been approved and executed - but it is quite likely i am missing a detail or  two .  john  vince j kaminski  15 / 05 / 2000 17 : 14  to : john sherriff / lon / ect @ ect  cc : vince j kaminski / hou / ect @ ect , david gorte / hou / ect @ ect , rick  buy / hou / ect @ ect , ted murphy / hou / ect @ ect  subject : re : lng may 19 decision  john ,  this is the update on what i have done for the lng transactions .  1 . i was not involved in the lng ship project . i shall read the dash  and give you my comments . without looking at the details , i think that the  decision  to charter a tanker removes one significant risk we have at the elba island  project ( please , see point 2 ) .  2 . elba island . i am working with doug rotenberbg , brad hitch , scott earnest  ( sally beck ' s organization ) and rac to set up the book for the elba island  transaction . the next step  will be to expand the book to capture all the enron ' s lng - related positions  in one place and  to look for natural risk offsets and possible hedges . a working group is  meeting to close a few  remaining gaps tomorrow ( tuesday ) at 8 : 30 .  a few comments on the book design and my view of the project :  a . the current thinking is that lng will be sourced for the elba island  facility  by buying marginal cargos on the fob basis . marginal cargos will represent  supply from excess capacity that has not been committed under long - term  contracts or became available due to some short - term frictions .  the fob cargos are typically selling at a significant discount to the  long - term  contract prices . the economics of the deal , as represented by the book we are  setting up , will reflect the assumption that not only we can locate marginal  cargos  but that we shall be able to do it on a regular basis , arranging shipping and  coordinating  the facility schedule and natural gas transactions in the us . in other words ,  we have a significant logistical and operational risk in this transaction .  b . the transaction will cover the period of 17 years ( with an extension  option of  5 years ) . even if we can lock - in the lng volumes over this time period , we  have no ability to lock - in the other side of the spread ( us gas prices ) for  such a long tenor . this is  essentially a tolling transaction with exposure to the lng - nat gas spread  and  i would not recommend locking - in only one leg of the spread .  one solution would be to cover , let ' s say , 50 % of he lng volumes for the  first  5 years and lock - in the nat gas side on the us market side .  c . the book we are setting up will be based on many managerial assumptions  regarding sources of lng , shipping rates , schedules , etc . i would set up a  big prudence reserve  in case we mark it to market .  d . my group will work on valuation of some options we have in the elba island  deal  ( that are good for enron ) and on the hedging strategy for the lng positions .  long - term lng contracts are typically based on the japanese crude cocktail  that  correlates very well with brent .  vince  john sherriff  05 / 14 / 2000 01 : 40 am  to : vince j kaminski / hou / ect @ ect  cc : lauren urquhart / lon / ect @ ect  subject : lng may 19 decision  vince  i haven ' t spoken to you for awhile but hope the world is treating you well .  anyway with greg moving to his  new role i have ( i hope only temporarily ) staff trading oversight for the  eastern hemishere plus lng .  i understand that your group is taking a first cut at developing curves for  lng and lng ship values . i also understand  that another lng ship decision is on the dockets for may 19 ( not very far  away ) . anway i understand this  is a big decision but i still have gotten very little info yet . can you  please let me know where you stand now ?  i will ask my assistant lauren to set up a time that i can speak with you in  the next couple of days and if you  have anything for me to review before then she can get it faxed to me as well .  look forward to connecting with you vince .  john",not spam
"Subject: exmar purchase decision  fyi  - - - - - - - - - - - - - - - - - - - - - - forwarded by rick buy / hou / ect on 05 / 22 / 2000 01 : 34 pm  - - - - - - - - - - - - - - - - - - - - - - - - - - -  john sherriff  05 / 22 / 2000 01 : 21 pm  to : rick buy / hou / ect @ ect , joe gold / lon / ect @ ect , david  haug / enron _ development @ enron _ development , doug  rotenberg / enron _ development @ enron _ development , rick  bergsieker / enron _ development @ enron _ development , vince j kaminski / hou / ect @ ect  cc :  subject : exmar purchase decision  i just got off the phone with jeff skilling to make my pitch for doing the  exmar deal . he said that he generally understands the logic of the deal but  simply  wants the risk management discipine applied to analzing the position ( a  reiteration of what rick buy had said in our meeting today ) . i would simply  ask vince ' s team to take a quick look tommorow at valuing the ships as stand  alone positions with a guess at the volatility based on historical price  movements . this would  be much easier than the rainbow option approach and would allow us to roughly  look at the value of the options on the other two ships . in other words we  could look at two ship long positions with some implied volatilities and  also estimate daily vars on the ships as if they were mark to market  ( although i agree with david that we will not likely be able to mark the  ships because they will be treated as leases ) .  john  john  - - - - - - - - - - - - - - - - - - - - - - forwarded by john sherriff / lon / ect on 22 / 05 / 2000 19 : 05  - - - - - - - - - - - - - - - - - - - - - - - - - - -  joe gold  22 / 05 / 2000 18 : 58  to : john sherriff / lon / ect @ ect  cc :  subject : exmar purchase decision  john ,  after spending a few minutes with our shipping experts in the coal and oil  groups , i have a slightly different angle on the exmar lng vessel decision .  i would ideally like to spend the time to analyse this purchase as we do  power and gas positions . unfortunately , we do not have that luxury and  sometimes , in absence of true analytics , the most rudimentary measures can  provide the best decision tools . here is how we would make the decision :  1 ) our shipping expert confirms that $ 140 million for a 135 , 000 ton ship  represents a good price relative to new build costs over the last three years  and that quotes have been trending up past that number recently . he also  confirms that the current trough is the result of the default of several far  east buyers and that new lng orders and other ship building ( cruise liners )  have reduced the over capacity . his experience and historic analysis has  suggested that the pricing cycle for lng ships lasts for a significant  period . new efficiency measures should reduce new build prices ( and allow  for a lower trough ) , but not by an extreme amount versus the $ 140 million  cost of this vessel .  pierre normally likes to roll time charters ; however , this is difficult in an  illiquid shipping market like lng . he would purchase this ship if the lng  shipping book were his to manage . he estimates the ship could be sold in a  distressed sale for $ 110 million and could be potentially time chartered on a  long term basis at a value of up to $ 200 million .  2 ) our development teams in spain , italy and turkey have been trying to  solve the big question - gas . in each country , the key to developing a  merchant plant is securing gas flexibility or at least securing negotiating  leverage with the monopoly gas supplier . it is questionable whether or not  this decision will have an immediate impact on arcos . the plant ' s time line  and the realities of the lng supply market may require that we commit to gas  natural before any source of 3 to 5 year gas can be secured . the shear  threat of being able to bring spot or term lng to these markets will improve  our negotiating leverage and / or allow us to create flexibility . going  forward , however , other potential plant opportunities in spain , and elsewhere  in the med region , may have the capacity to utilise these vessels . i think  that this flexibility is worth at least $ 25 million to me .  3 ) i would summarise : upside $ 60 + $ 25 = $ 85 million  downside ( $ 30 ) + $ 25 = ( $ 5 ) million  i would do it .  i will leave the rest to you .  joe",not spam
"Subject: re : fax machine request ~ 05 - 19 - 2000  kevin ,  per your request , please see below :  * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *  new facsimile machine information  please take a look @ the following and let me know , which fax machine you  choose or if you need information on something smaller , then i will have the  vendor contact you directly to finalise installation . an enron director or  above { with signature authority to legally bind enron to a contract } will  have to sign off on the contract paperwork before the fax machine can be  installed . delivery times on new machines are normally 3 - 5 working days but  either vendor listed below will be able to provide a "" loaner "" should you have  a business need . please discuss the fax machine install date with the rep  when ordering the equipment .  if there is no existing fax line present , you will need to send a notes - mail  to the move team { erica @ x 3 - 3185 or janelle @ x 5 - 7917 } requesting the  installation of a new fax line . the move team can be found in the notes - mail  "" ect address book "" .  if you are an ees employee , you must first get new equipment approval from  ees budget control . contact susan mcleroy @ x 5 - 8066 or via notes - mail .  if you are an ebs employee , you must first get new equipment approval from  ebs purchasing & budget control . contact paula corey @ x 3 - 9948 or martha  reyna @ x 3 - 3491 . you can reach both of these people via notes - mail .  if you are an ena employee , you must first get new equipment approval from  ena finance & budget control . contact lorie belsha @ x 3 - 9617 or via  notes - mail .  a note on the fax machines listed below :  all the machines listed below come with a 2 nd paper tray and upgraded memory  { maxed by model ~ see below } as an enron standard from each vendor .  all the fax machines listed below have a modem speed rated @ 33 . 6 kbps versus  the canon laserclass 7500 { example only } @ 14 . 4 kbps = new fax machine should  be noticeably quicker .  document feeder capacity of the machines listed below are the same as the  canon laserclass 7500 { example only }  maintenance = models listed below have maintenance / repair coverage included  in monthly $ total . there is no separate agreement ! toner / drum cartridges +  paper + line charges are extra { not quoted }  contract pricing can change without warning , so please let me know asap if a  vendor quotes you a different price to those listed below against the various  models .  if the fax machine is to be used in a trading type environment , here are some  considerations :  no more than 20 people per fax machine = take a look @ the fax machine  placement on eb 30 or eb 31 .  disregard any fax machine that does not have a 33 . 6 k modem and jbig  compression { or equivalent } .  look for memory upgrades & 2 nd paper tray included in monthly cost . { models  quoted are loaded } .  maintenance is to be included in monthly cost { models quoted are covered } .  * * * * * * * * * * * * * * * * * * * * *  from pitney bowes  pb 2050  cost : $ 95 . 00 per month on rental  enron specs : this model has 10 megs of memory + a 2 nd paper tray as standard .  pitney bowes weblink , click here - - >  there are several of these fax machines located through out the enron  building and 3 allen center , including some on trading floors .  * * * * * * * * * * * * * * * * * * * * *  pb 9930  cost : $ 76 . 00 per month on rental  enron specs : this model has 10 megs of memory + a 2 nd paper tray as standard .  pitney bowes weblink , click here - - >  there are several of these fax machines located through out the enron  building and 3 allen center , including some on trading floors .  * * * * * * * * * * * * * * * * * * * * *  pb 9830  cost : $ 55 . 00 per month on rental  enron specs : this model has 5 megs of memory + a 2 nd paper tray as standard .  pitney bowes weblink , click here - - >  * * * * * * * * * * * * * * * * * * * * *  from panasonic communications direct  uf - 885  cost : $ 75 . 00 per month  click below for machine details { similar to the uf - 880 with 8 megs of memory +  2 nd tray = no handset } :  there are several of these fax machines located through out the enron  building including some on trading floors .  * * * * * * * * * * * * * * * * * * * * *  the above machines are designed for workgroup use .  q ) how many people will be using this fax machine ?  q ) how much usage will this fax machine have ?  { i . e . heavy = 40 faxes per day @ 20 pages / 60 faxes per day @ 2 - 3 pages or a  lot less ? if "" heavy "" , either the pb 2050 , pb 9930 or uf 885 / uf 895 should fit  your needs = if 15 - 40 , the pb 9830 would probably be a better fit }  * * * * * * * * * * * * * * * * * * * * *  contract details  the fax programs are an agreement between each end user of the fax machine  and the relevant vendor , as follows :  pitney bowes  36 month rental .  30 day notice for termination of contract .  no penalty for early termination of contract = call pb rep . and have the  machine picked up , making sure a receipt is given to you by the collecting  rep .  upgrade / downgrade available = $ 0 penalty .  rep will be happy to discuss details with you and answer any questions on  these points .  panasonic communications  36 month lease rental .  30 day notice for termination of contract before term expiration .  no penalty for early termination of contract for office / department / location  closure .  upgrade / downgrade available = $ 0 penalty .  rep will be happy to discuss details with you and answer any questions on  these points .  * * * * * * * * * * * * * * * * * * * * *  please note the following  the facsimile machine agreement is between the enron business unit / department  requesting the facsimile machine and the vendor .  the user or requester of the fax machine is responsible for invoice payment .  enron property & services corporation is not responsible for the coding ,  processing or payment of facsimile { fax } machine invoices .  in order to return any old fax machine equipment , you must contact the  leasing company that supplied the equipment and send them a certified letter  that terminates the agreement . if you terminate a contract within the  original agreement period , you may be liable for penalty charges as a lot of  fax machines are on a non - cancellable lease agreement . the vendor who  supplied the fax equipment will be able to let you know of any outstanding $  amounts for your existing equipment .  if you are asked to pay outstanding $ amounts , be aware that some vendors  include the cost of outright purchase of the old fax equipment = from the  contracts i have reviewed so far , you are under no obligation to purchase the  old equipment .  ikon contact name for returns :  beth frank : phone = new # - - > 409 - 441 - 1262 { previously 281 - 355 - 6274 }  beth frank fax # = new # - - > 409 - 441 - 1266 { previously 281 - 355 - 5496 }  beth frank e - mail address ~ eafrank @ aol . com  marimon business systems contact name for returns :  don scott : phone = 713 - 686 - 6601  don scott fax # = 713 - 686 - 6676  { no e - mail address available }  * * * please call me or e - mail me if it is a different vendor name on the  machine and i will respond with a contact name * * *  charges for fax machines are dependant upon manufacturer & model , with the  person responsible for the fax machine , paying the invoice . you must notify  the vendor of any changes relating to fax machine assignment { even if it is  within the same group } = who the machine has been reassigned to { contact  name } , the new contact phone # and the location of the machine .  * * * * * * * * * * * * * * * * * * * * *  fax machine supplies  replacement toner cartridges : most of these are available to enron through  corporate express @ savings over the fax vendor invoice price . these savings  can be significant , so please e - mail me if you would like more details .  * * * * * * * * * * * * * * * * * * * * *  please call me if you have any questions .  thanks , iain russell @ 713 - 853 - 6861  contracts supervisor administration  enron property & services corp .  * * * * * * * * * * * * * * * * * * * * *  * * * * * * * * * * * * * * * * * * * * *  * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *  kevin g moore  05 / 19 / 2000 12 : 42 pm  to : iain russell / epsc / hou / ect @ ect , shirley crenshaw / hou / ect @ ect , mike a  roberts / hou / ect @ ect , vince j kaminski / hou / ect @ ect  cc :  subject : fax machine  iain ,  please , i am in need of a fax machine .  it was brought to my attention that you  may have one available .  please inform me concerning this  matter , we need one a . s . a . p . .  thanks  kevin moore  x 34710",not spam
"Subject: re : all best wishes for 2001  geoff ,  you have very beautiful daughters . you must be a very proud father .  i shall try to attend a few sessions of the cera conference . you can also  call me when you are in houston and we can meet for dinner and / or drinks .  vince  "" lubbock , geoffrey "" on 01 / 29 / 2001 11 : 49 : 52  am  to : "" vincent kaminski ( e - mail ) ""  cc :  subject : all best wishes for 2001  vince  loved talking with you  i ' ll be at the cera conference in houston feb 12 through feb 16  if i could manage to see you then i would enjoy it vey much  geoff  >  ps it took me hours to produce the card which is hot off the press .  best wishes for health wealth and happiness for you and your family in 2001  this email and any files transmitted with it are confidential and  intended solely for the use of the individual or entity to whom they  are addressed . if you have received this email in error please notify  the system manager .  - xmas 2000 . pdf",not spam
"Subject: dinner thur . evening ?  vince ,  greetings .  i have not been advised by amy lamonsoff of a planned risk dinner next  thur . if there will not be such a dinner , would your schedule permit a  dinner next thur . ?  best ,  ehud  ehud i . ronn  department of finance  mccombs school of business  university of texas at austin  austin , tx . 78712 - 1179  voice : ( 512 ) 471 - 5853  fax : ( 512 ) 471 - 5073  internet : eronn @ mail . utexas . edu ",not spam
"Subject: re : visit to houston  - - - - - - - - - - - - - - - - - - - - - - forwarded by stinson gibner / hou / ect on 02 / 13 / 2001  04 : 37 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  stinson gibner  02 / 13 / 2001 04 : 36 pm  to : nick bambos @ enron  cc :  subject : re : visit to houston  nick ,  friday , march 9 seems to be better for jim fallon . we are tentatively  setting meeting with him , paul racicot , and probably arshak sarkissian who is  heading the ip trading effort . let me know if you would like to give a  presentation so we can reserve a room and send invitations .  it will be fun to see you and giuseppe again . i am looking forward to your  visit .  regards ,  stinson  nick bambos on 02 / 09 / 2001 11 : 33 : 33 am  to : stinson . gibner @ enron . com  cc : gappy @ stanford . edu , cope @ csli . stanford . edu  subject : re : visit to houston  hi stinson ,  eventually , the team here ( giuseppe , eric , myself ) has converged to two  possible dates to propose for a visit :  1 ) friday , march 2  2 ) friday , march 9  how do these look on your side ?  we ' ll structure the agenda immediately after we fix the date .  i look forward to seeing you again .  best ,  nick  stinson . gibner @ enron . com wrote :  >  > nick ,  >  > i hope things are going well and you are not staying too busy . we should  > start planning for your next trip to houston , as i ' m sure your schedule  > will be getting full very soon . perhaps you could give the people in  > enron broadband an overview of the areas of interest within your research  > group . i ' m sure we could also benefit from you views of how the current  > technology is evolving .  >  > are there certain dates which would potentially work for you ? please let  > me know by email or give me a call at 713 853 4748 .  >  > looking forward to talking with you .  >  > - - stinson",not spam
"Subject: re : prc feedback forms  gina ,  i shall be glad to speak with you . shirley crenshaw will call you to set up a meeting .  vince  from : gina corteselli / enron @ enronxgate on 04 / 16 / 2001 01 : 12 pm  to : vince j kaminski / hou / ect @ ect  cc :  subject : prc feedback forms  mr . kaminski :  i would like to try to get on your schedule for a few moments this week to discuss the draft prc 360 evaluation forms ( provided below for your info ) to ensure that the criteria and skills and behaviors we have used are adequate for your employee population . the generic forms that were presented at the prc committee meeting a week ago may best reflect commercial employees , and to some extent commercial support employees , and may not be entirely appropriate for employees in some of the specialized technical and technical areas . i would appreciate your input on this so that , if possible and time permitting , we can try to tailor the form to suit needs across the organization .  one simple solution may be to add a skills / behaviors block requesting evaluation and feedback on the employees specific job and performance , another solution would be to add job specific behaviors and descriptors to the list of those already developed ( second attachment below ) . i would welcome your thoughts and a few moments of your time to chat with you about this .  many thanks ,  gina corteselli  global performance management  713 853 - 3377  713 569 - 5589 ( mobile )",not spam
"Subject: real options for mothballed plant  i ' m off for my xmas break , so happy holidays to you all !  steve",not spam
